,iteration,prompt_version,start,end,type,wh_counter,wh_trap,delta,delta_us,delta_min,avg_wh_counter,avg_wh_trap
46,4,V19a,2026-04-21 01:49:28.739540+02:00,2026-04-21 02:28:55.465657+02:00,global,253.0,253.40166666666664,2366726117.0,2366726117.0,39.44543528333333,384.83540341140366,385.446373979402
47,4,V20,2026-04-21 02:28:55.465735+02:00,2026-04-21 02:30:30.912229+02:00,cluster,10.0,10.060277777777777,95446494.0,95446494.0,1.5907749,377.1746712875593,379.4481963894871
48,4,V20,2026-04-21 02:30:30.912253+02:00,2026-04-21 03:09:24.920045+02:00,global,249.0,249.84305555555557,2334007792.0,2334007792.0,38.90012986666667,384.0604144821124,385.36075290017715
49,4,V21,2026-04-21 03:09:24.920078+02:00,2026-04-21 03:10:36.548304+02:00,cluster,7.0,7.536111111111112,71628226.0,71628226.0,1.1938037666666668,351.8166148635315,378.76130004950846
50,4,V21,2026-04-21 03:10:36.548328+02:00,2026-04-21 03:50:37.392830+02:00,global,256.0,256.5336111111111,2400844502.0,2400844502.0,40.014075033333334,383.86492720885093,384.66506232730603
51,4,V22b,2026-04-21 03:50:37.392863+02:00,2026-04-21 03:52:19.766048+02:00,cluster,12.0,11.021666666666668,102373185.0,102373185.0,1.70621975,421.98550333273306,387.5819629915784
52,4,V22b,2026-04-21 03:52:19.766073+02:00,2026-04-21 04:33:03.089120+02:00,global,260.0,261.8902777777778,2443323047.0,2443323047.0,40.72205078333333,383.084832416759,385.8699737464556
53,4,V23,2026-04-21 04:33:03.089154+02:00,2026-04-21 04:34:20.331707+02:00,cluster,8.0,8.101944444444444,77242553.0,77242553.0,1.2873758833333333,372.8514773456543,377.60274443544085
54,4,V23,2026-04-21 04:34:20.331732+02:00,2026-04-21 05:13:13.116626+02:00,global,252.0,250.30138888888888,2332784894.0,2332784894.0,38.87974823333333,388.8914071474607,386.270076730015
55,5,V18,2026-04-21 05:13:13.116708+02:00,2026-04-21 05:51:28.524318+02:00,global,245.0,245.70916666666668,2295407610.0,2295407610.0,38.2567935,384.24548047917295,385.357701240696
56,5,V19a,2026-04-21 05:51:28.524345+02:00,2026-04-21 05:53:11.917378+02:00,cluster,11.0,10.818333333333332,103393033.0,103393033.0,1.7232172166666666,383.0045299087028,376.6791520662712
57,5,V19a,2026-04-21 05:53:11.917430+02:00,2026-04-21 06:32:39.170753+02:00,global,252.0,253.6158333333333,2367253323.0,2367253323.0,39.45422205,383.2289477369127,385.6862259434665
58,5,V20,2026-04-21 06:32:39.170806+02:00,2026-04-21 06:34:14.730534+02:00,cluster,10.0,10.0975,95559728.0,95559728.0,1.5926621333333333,376.7277361861055,380.40083161392005
59,5,V20,2026-04-21 06:34:14.730559+02:00,2026-04-21 07:13:08.128058+02:00,global,248.0,250.20194444444445,2333397499.0,2333397499.0,38.889958316666664,382.6180495961867,386.0152418891403
60,5,V21,2026-04-21 07:13:08.128088+02:00,2026-04-21 07:14:19.817253+02:00,cluster,8.0,7.532222222222222,71689165.0,71689165.0,1.1948194166666666,401.7343485588094,378.24404845557905
61,5,V21,2026-04-21 07:14:19.817278+02:00,2026-04-21 07:54:19.838992+02:00,global,257.0,258.1822222222222,2400021714.0,2400021714.0,40.0003619,385.49651222030565,387.26982950955085
62,5,V22b,2026-04-21 07:54:19.839023+02:00,2026-04-21 07:56:02.274028+02:00,cluster,11.0,11.023055555555555,102435005.0,102435005.0,1.7072500833333333,386.5865970329186,387.39686692063907
63,5,V22b,2026-04-21 07:56:02.274052+02:00,2026-04-21 08:36:45.783459+02:00,global,261.0,261.3794444444444,2443509407.0,2443509407.0,40.72515678333333,384.52890637879176,385.0879383989209
64,5,V23,2026-04-21 08:36:45.783513+02:00,2026-04-21 08:38:03.148385+02:00,cluster,8.0,8.100555555555555,77364872.0,77364872.0,1.2894145333333333,372.2619744009917,376.94110060700416
65,5,V23,2026-04-21 08:38:03.148410+02:00,2026-04-21 09:17:03.082448+02:00,global,249.0,250.9455555555556,2339934038.0,2339934038.0,38.998900633333335,383.08772189415026,386.0809686636133
66,6,V18,2026-04-21 09:17:03.082519+02:00,2026-04-21 09:55:16.798591+02:00,global,245.0,245.65416666666667,2293716072.0,2293716072.0,38.2286012,384.5288485208818,385.5555667048576
67,6,V19a,2026-04-21 09:55:16.798643+02:00,2026-04-21 09:56:59.986875+02:00,cluster,11.0,10.816666666666668,103188232.0,103188232.0,1.7198038666666666,383.7646913070475,377.3686131185968
68,6,V19a,2026-04-21 09:56:59.986899+02:00,2026-04-21 10:36:27.020153+02:00,global,252.0,253.2561111111111,2367033254.0,2367033254.0,39.450554233333335,383.2645774903845,385.1749858010233
